num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,width,height,transparent,interlacing,collection,max image split,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time,Intrepid Mode
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,32,0.033722,0,0,0.000285,9.3e-05,0.05342,0.019748,0.012169,222261448,0.053861,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,33,0.033486,0,0,0.000267,0.000307,0.053028,0.019592,0.010906,223636488,0.053472,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,34,0.032809,0,0,0.000292,0.000218,0.052842,0.020077,0.012771,215025888,0.053282,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,35,0.029981,0,0,0.000288,0.000233,0.049709,0.019774,0.012505,212005680,0.05015,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,36,0.023734,0,0,0.000259,0.000266,0.042914,0.019234,0.011105,215907032,0.043361,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,37,0.03477,0,0,0.000276,0.000214,0.054419,0.019706,0.011514,239585864,0.054867,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,38,0.020172,0,0,0.000285,9.3e-05,0.03852,0.018396,0.011445,186724424,0.038964,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,39,0.019888,0,0,0.000285,0.000104,0.03808,0.018248,0.011977,177355080,0.038532,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,40,0.025607,0,0,0.000272,0.000236,0.047975,0.022403,0.014524,224262856,0.048413,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,41,0.019682,0,0,0.000254,0.000241,0.037947,0.018304,0.01192,175010488,0.038384,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,42,0.02727,0,0,0.000289,8e-05,0.046465,0.019251,0.011849,191719856,0.046919,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,43,0.026283,0,0,0.000285,0.000198,0.048221,0.02199,0.014265,206609528,0.048666,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,44,0.03374,0,0,0.000293,0.00017,0.053749,0.020062,0.012605,226922272,0.054193,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,45,0.040038,0,0,0.000288,0.000164,0.05995,0.019934,0.01229,238449416,0.060367,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,46,0.041033,0,0,0.000288,0.000115,0.063754,0.022772,0.013938,225247648,0.064198,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,47,0.026694,0,0,0.000283,7.4e-05,0.048719,0.022086,0.014647,214590304,0.049168,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,48,0.039698,0,0,0.000265,6.6e-05,0.059281,0.019635,0.011704,219970856,0.059726,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,49,0.032925,0,0,0.000263,0.000319,0.054338,0.021466,0.011911,247685104,0.054788,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,50,0.030128,0,0,0.000285,0.000254,0.04971,0.019638,0.011954,210036904,0.050155,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,51,0.024754,0,0,0.000259,0.000258,0.046406,0.021679,0.014796,212926688,0.04683,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,52,0.028583,0,0,0.000284,7.2e-05,0.047898,0.019373,0.011451,213718496,0.04835,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,53,0.031691,0,0,0.000293,0.000176,0.052025,0.020373,0.012504,221272440,0.052462,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,54,0.016392,0,0,0.000283,7.2e-05,0.034382,0.018033,0.011682,160621400,0.034824,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,55,0.036371,0,0,0.000269,8.2e-05,0.058185,0.021866,0.014654,198017952,0.05863,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,56,0.035128,0,0,0.000291,0.000206,0.055934,0.020856,0.012261,239128624,0.056387,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,57,0.039558,0,0,0.000269,0.000144,0.05933,0.019797,0.011926,211875080,0.059751,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,58,0.042114,0,0,0.000282,0.000143,0.062274,0.020204,0.011927,241018328,0.062716,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,59,0.019351,0,0,0.000285,9.3e-05,0.037162,0.017847,0.011952,162893928,0.037592,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,60,0.031224,0,0,0.000287,7.3e-05,0.050508,0.019327,0.011729,225350112,0.050948,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,61,0.035071,0,0,0.000266,0.000223,0.05549,0.020471,0.01208,246540128,0.055938,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,62,0.032342,0,0,0.00029,0.000176,0.051716,0.01942,0.011,237092896,0.05216,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,63,0.033793,0,0,0.000271,6.6e-05,0.052859,0.019086,0.011495,206429600,0.053272,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,64,0.025668,0,0,0.000285,8.7e-05,0.044552,0.018933,0.011557,192590840,0.044996,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,65,0.03268,0,0,0.000261,0.000124,0.052316,0.019697,0.011311,228778896,0.052768,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,66,0.024143,0,0,0.000267,0.000285,0.044072,0.019975,0.013565,147878160,0.04451,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,67,0.027781,0,0,0.000285,0.000109,0.046774,0.019048,0.011947,223986200,0.047221,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,68,0.026696,0,0,0.000269,0.000288,0.045317,0.018655,0.011508,185031352,0.045744,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,69,0.0289,0,0,0.000292,0.000134,0.048038,0.019186,0.011809,211820200,0.048478,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,70,0.02918,0,0,0.000266,6.5e-05,0.05057,0.021445,0.014474,212011816,0.051014,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,71,0.026228,0,0,0.000288,1e-04,0.045494,0.019324,0.011596,226768008,0.045945,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,72,0.02356,0,0,0.000284,9.5e-05,0.045521,0.021995,0.014573,211811568,0.045947,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,73,0.026724,0,0,0.00026,0.000259,0.045983,0.019311,0.011892,194093240,0.04643,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,74,0.040683,0,0,0.000287,0.000175,0.061803,0.021165,0.012146,246268464,0.062245,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,75,0.033487,0,0,0.000288,0.000261,0.053143,0.019712,0.012408,214996248,0.053589,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,76,0.032369,0,0,0.000271,0.000185,0.055707,0.023377,0.015646,228955896,0.056136,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,77,0.024803,0,0,0.000273,0.000271,0.045556,0.020799,0.013656,159408064,0.045997,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,78,0.027866,0,0,0.000264,0.000224,0.047489,0.019679,0.012154,241418776,0.047938,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,79,0.030607,0,0,0.000288,0.000175,0.050541,0.019981,0.01208,241257608,0.050983,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,80,0.034973,0,0,0.000268,0.000155,0.054629,0.019705,0.011697,229275792,0.055075,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,81,0.036207,0,0,0.000288,0.000153,0.057586,0.021426,0.012622,238434904,0.058033,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,82,0.02996,0,0,0.000262,0.00027,0.049545,0.019614,0.011262,227970472,0.049975,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,83,0.031913,0,0,0.000266,0.000302,0.050756,0.018902,0.011984,189389768,0.051203,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,84,0.028891,0,0,0.000286,0.000111,0.050914,0.022065,0.014198,228200792,0.051365,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,85,0.028902,0,0,0.00029,0.000155,0.050819,0.021973,0.013942,218480048,0.051265,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,86,0.030059,0,0,0.000291,0.000166,0.052643,0.022637,0.015209,234055984,0.05309,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,87,0.034614,0,0,0.000292,0.000127,0.053981,0.019406,0.011429,209959472,0.054428,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,88,0.02545,0,0,0.000272,0.000263,0.044153,0.018753,0.012716,166502712,0.0446,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,89,0.034689,0,0,0.000278,0.000167,0.055415,0.020776,0.012703,236579928,0.055864,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,90,0.037461,0,0,0.000288,0.000139,0.057458,0.020042,0.011978,239400632,0.057902,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,91,0.030592,0,0,0.000265,0.000171,0.049914,0.019369,0.010639,234109560,0.050356,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,92,0.029927,0,0,0.000281,0.000276,0.05203,0.022128,0.014296,206564264,0.052442,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,93,0.032944,0,0,0.000265,0.000283,0.05238,0.019475,0.011499,220992904,0.05281,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,94,0.03863,0,0,0.000291,9e-05,0.058752,0.020176,0.012118,226054440,0.059201,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,95,0.017308,0,0,0.000282,7.1e-05,0.0354,0.018143,0.011241,182407952,0.035848,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,96,0.027134,0,0,0.000286,9.1e-05,0.046458,0.019373,0.011956,215517312,0.046903,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,97,0.026224,0,0,0.000269,0.000276,0.044766,0.018601,0.012085,169922528,0.045214,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,98,0.032472,0,0,0.000259,0.000237,0.052534,0.020106,0.011657,242962912,0.05297,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,99,0.028278,0,0,0.000285,0.000103,0.047701,0.019468,0.011561,217467184,0.048138,VN
1024,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,100,0.03954,0,0,0.000287,0.000131,0.059497,0.020005,0.012157,231120816,0.059939,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,0,0.038515,0,0,0.000373,0.00044,0.099761,0.061281,0.012577,179820200,0.100115,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,1,0.043932,0,0,0.0003,0.000148,0.065825,0.021901,0.011678,170114680,0.066183,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,2,0.032118,0,0,0.000294,0.000452,0.053271,0.021167,0.011497,170167328,0.053604,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,3,0.0469,0,0,0.000301,0.000123,0.071921,0.02503,0.015791,166094464,0.072252,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,4,0.050069,0,0,0.000299,0.000343,0.072386,0.022334,0.011368,180106184,0.07272,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,5,0.02852,0,0,0.000287,0.000427,0.052685,0.024181,0.014786,174407040,0.053019,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,6,0.046546,0,0,0.000303,0.000192,0.069207,0.022677,0.012331,178732232,0.069537,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,7,0.051073,0,0,0.000299,0.000225,0.074739,0.023682,0.013072,184689152,0.075076,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,8,0.045513,0,0,0.000314,0.00011,0.06698,0.021485,0.012024,165651128,0.067313,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,9,0.02926,0,0,0.00029,0.000455,0.050393,0.021146,0.011982,164753688,0.050725,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,10,0.052702,0,0,0.000313,0.000262,0.078173,0.025484,0.015474,184525392,0.0785,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,11,0.034432,0,0,0.000291,0.000219,0.057186,0.022763,0.012237,172649848,0.057514,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,12,0.046086,0,0,0.000284,0.000294,0.067105,0.021031,0.011361,163928864,0.067433,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,13,0.04174,0,0,0.000269,0.000308,0.062051,0.020319,0.010817,151033544,0.062379,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,14,0.034249,0,0,0.000287,0.000435,0.056917,0.022678,0.012489,181216376,0.057249,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,15,0.027272,0,0,0.000286,0.000421,0.051883,0.024624,0.016663,161459392,0.052217,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,16,0.034055,0,0,0.000253,0.000252,0.054119,0.020078,0.011051,144831088,0.054455,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,17,0.046386,0,0,0.000294,0.000234,0.068576,0.022215,0.011688,187405344,0.068912,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,18,0.027691,0,0,0.000288,9.4e-05,0.048972,0.021294,0.012195,162212040,0.049301,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,19,0.039741,0,0,0.000273,0.000192,0.059133,0.019407,0.011272,136028504,0.059464,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,20,0.040152,0,0,0.000296,0.000263,0.064844,0.024704,0.014686,179812048,0.065175,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,21,0.040914,0,0,0.00029,0.000196,0.063223,0.022323,0.011869,171220984,0.063557,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,22,0.044022,0,0,0.000303,0.000217,0.06865,0.024641,0.014222,175327112,0.068979,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,23,0.04498,0,0,0.000312,0.000143,0.069023,0.024056,0.013902,171921880,0.069355,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,24,0.049712,0,0,0.000269,0.000268,0.071372,0.02167,0.010591,155427424,0.071703,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,25,0.044292,0,0,0.000303,0.000149,0.069324,0.025056,0.014409,173084288,0.069662,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,26,0.027847,0,0,0.000296,0.000457,0.048411,0.020571,0.012532,146003872,0.048744,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,27,0.050373,0,0,0.000289,0.000345,0.073272,0.022908,0.012177,180356232,0.073595,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,28,0.048712,0,0,0.000299,0.000325,0.07317,0.02447,0.014162,167602544,0.073496,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,29,0.042115,0,0,0.000283,0.000286,0.067686,0.025582,0.015604,182260280,0.068014,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,30,0.048037,0,0,0.000296,0.000192,0.070397,0.022377,0.011509,193230344,0.070731,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,31,0.03153,0,0,0.0003,0.000451,0.052298,0.020776,0.011218,156915256,0.052625,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,32,0.039304,0,0,0.000291,0.000295,0.063277,0.023984,0.0141,168361568,0.063602,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,33,0.052086,0,0,0.000294,0.000184,0.074002,0.021932,0.012681,170536248,0.07433,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,34,0.043466,0,0,0.000291,9.9e-05,0.068476,0.025028,0.015452,170281832,0.068807,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,35,0.048719,0,0,0.000307,0.000332,0.070439,0.02173,0.012116,166435200,0.070773,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,36,0.038117,0,0,0.000279,0.000231,0.061238,0.023138,0.012416,183860768,0.061573,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,37,0.051385,0,0,0.000293,0.000265,0.077676,0.026307,0.015018,183204104,0.078014,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,38,0.033168,0,0,0.000296,0.00046,0.054267,0.021112,0.011371,151748160,0.054601,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,39,0.031581,0,0,0.000299,0.000454,0.052361,0.020796,0.012094,145438296,0.052693,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,40,0.040076,0,0,0.000304,0.000214,0.064469,0.024403,0.015164,172481208,0.064797,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,41,0.033321,0,0,0.000258,0.00027,0.053264,0.019949,0.011707,148898528,0.053593,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,42,0.030251,0,0,0.000287,8.3e-05,0.04967,0.019435,0.010935,144014848,0.049997,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,43,0.039783,0,0,0.000314,0.000348,0.064448,0.024686,0.014611,168556496,0.06478,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,44,0.039737,0,0,0.000292,0.000204,0.064469,0.024746,0.014562,178261496,0.064798,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,45,0.046481,0,0,0.000302,0.000227,0.072735,0.026266,0.01527,186726064,0.073064,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,46,0.047922,0,0,0.000307,0.00021,0.072502,0.024587,0.014134,174381664,0.072827,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,47,0.038208,0,0,0.000292,0.000457,0.063992,0.025794,0.015437,173346464,0.064323,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,48,0.04857,0,0,0.000302,0.000178,0.071456,0.022906,0.012292,176556216,0.071787,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,49,0.047666,0,0,0.000292,0.000191,0.070156,0.022499,0.011502,186810456,0.070486,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,50,0.045255,0,0,0.000291,0.000252,0.066294,0.021053,0.011747,160065416,0.066619,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,51,0.037413,0,0,0.000283,0.000217,0.061969,0.024572,0.014745,180400776,0.062302,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,52,0.031276,0,0,0.000287,0.000311,0.055614,0.024352,0.014455,168695200,0.055946,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,53,0.037827,0,0,0.000295,0.000113,0.059163,0.021352,0.011544,173260008,0.059505,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,54,0.027781,0,0,0.000293,0.000461,0.048382,0.020612,0.011865,135038112,0.048707,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,55,0.03875,0,0,0.000309,8.7e-05,0.061967,0.02323,0.014022,152910600,0.062301,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,56,0.047463,0,0,0.000298,0.000366,0.072925,0.02547,0.014817,191403208,0.073251,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,57,0.042686,0,0,0.000311,0.000112,0.067096,0.024422,0.015413,169962264,0.067426,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,58,0.055503,0,0,0.000302,0.000255,0.078673,0.02318,0.011795,182131992,0.079003,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,59,0.031954,0,0,0.000298,0.000466,0.052498,0.020554,0.012542,135093752,0.052827,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,60,0.037396,0,0,0.00029,0.000441,0.058983,0.021601,0.011687,179534120,0.059308,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,61,0.047257,0,0,0.000301,0.000174,0.069297,0.022059,0.011735,186884192,0.06963,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,62,0.048353,0,0,0.000297,0.000448,0.073673,0.02533,0.015359,184499392,0.073999,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,63,0.050935,0,0,0.000301,0.000276,0.075786,0.024865,0.014091,169627928,0.076118,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,64,0.02926,0,0,0.000284,0.000143,0.04889,0.019645,0.010636,144806056,0.049223,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,65,0.037955,0,0,0.000293,0.000133,0.062063,0.024119,0.014965,165924856,0.062391,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,66,0.039493,0,0,0.000292,0.00014,0.061633,0.02215,0.014237,121164624,0.061967,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,67,0.039907,0,0,0.000301,0.000442,0.061993,0.02211,0.0114,176672232,0.06233,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,68,0.043444,0,0,0.000294,0.000192,0.063533,0.020101,0.011366,144535168,0.063864,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,69,0.044094,0,0,0.00031,0.00044,0.0686,0.024515,0.013734,169703976,0.068925,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,70,0.043852,0,0,0.000286,0.000245,0.068435,0.024603,0.014315,161722568,0.068763,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,71,0.033505,0,0,0.00029,0.00045,0.05558,0.022091,0.01249,182607328,0.055917,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,72,0.035494,0,0,0.000295,0.000451,0.05996,0.024477,0.014256,172754512,0.060291,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,73,0.041246,0,0,0.000298,0.000122,0.061347,0.020109,0.011268,152681872,0.061679,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,74,0.053316,0,0,0.000298,0.000257,0.076894,0.023592,0.012966,185834504,0.077227,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,75,0.052999,0,0,0.000293,0.00036,0.078781,0.02579,0.014717,175838128,0.079106,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,76,0.051028,0,0,0.000299,0.000274,0.075959,0.024942,0.013143,177914904,0.076285,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,77,0.040091,0,0,0.000305,0.000164,0.062334,0.022255,0.01441,126345424,0.062665,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,78,0.037526,0,0,0.000291,0.000171,0.059676,0.022166,0.011957,179374520,0.060003,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,79,0.040957,0,0,0.000295,0.000451,0.063008,0.022065,0.01229,182282120,0.063338,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,80,0.051389,0,0,0.000295,0.000251,0.075676,0.024302,0.01334,174581416,0.07601,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,81,0.050798,0,0,0.00031,0.000366,0.074374,0.023589,0.012119,189245960,0.074711,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,82,0.047637,0,0,0.000287,0.000221,0.069542,0.02192,0.01259,174838296,0.06987,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,83,0.049122,0,0,0.000301,9.8e-05,0.073367,0.024252,0.014411,153819808,0.073689,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,84,0.041433,0,0,0.000295,0.000466,0.066601,0.02518,0.015393,177502656,0.066935,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,85,0.046166,0,0,0.000303,0.000448,0.071106,0.024952,0.014082,173154600,0.071435,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,86,0.044365,0,0,0.000309,0.000407,0.070379,0.02602,0.016042,182709744,0.070706,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,87,0.038987,0,0,0.000295,0.000129,0.062791,0.023814,0.013786,166963536,0.063127,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,88,0.040718,0,0,0.00031,0.000188,0.060664,0.019957,0.011608,131889104,0.060994,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,89,0.052619,0,0,0.000311,0.000292,0.077053,0.024444,0.012971,185228456,0.077381,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,90,0.044576,0,0,0.000299,0.000311,0.06683,0.022266,0.011217,188604696,0.067153,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,91,0.042409,0,0,0.000289,0.00021,0.066921,0.024523,0.014035,173892608,0.06725,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,92,0.047546,0,0,0.000285,0.00031,0.071582,0.024048,0.014319,160246216,0.07191,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,93,0.051853,0,0,0.000293,0.000212,0.077218,0.025372,0.014571,170167584,0.07754,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,94,0.04484,0,0,0.000296,0.000225,0.066033,0.021206,0.011711,168623688,0.066367,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,95,0.026847,0,0,0.000295,0.000457,0.047669,0.020834,0.012007,148066696,0.048002,VN
512,Sequential,radix-k 2,1,1,1024,1024,yes,yes,yes,256,96,0.039504,0,0,0.000294,0.000452,0.061095,0.021595,0.011671,171464712,0.061416,VN
