num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,interlacing,collection,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time
256,Sequential,radix-k 256,1,1,yes,no,89,0.395345,0,0,0.001244,0.001597,0.456331,0.060991,0,268168952,0.456543
256,Sequential,radix-k 256,1,1,yes,no,90,0.353498,0,0,0.001191,0.002028,0.411593,0.058095,0,265472632,0.411806
256,Sequential,radix-k 256,1,1,yes,no,91,0.333613,0,0,0.001213,0.001349,0.3867,0.05309,0,267917416,0.386911
256,Sequential,radix-k 256,1,1,yes,no,92,0.258249,0,0,0.001228,0.001025,0.308079,0.049833,0,209809512,0.30829
256,Sequential,radix-k 256,1,1,yes,no,93,0.288138,0,0,0.001233,0.001372,0.342042,0.053908,0,227990888,0.342254
256,Sequential,radix-k 256,1,1,yes,no,94,0.358733,0,0,0.001158,0.002038,0.413779,0.055048,0,250152496,0.413989
256,Sequential,radix-k 256,1,1,yes,no,95,0.200529,0,0,0.001123,0.001951,0.246327,0.0458,0,228989608,0.246541
256,Sequential,radix-k 256,1,1,yes,no,96,0.313437,0,0,0.001139,0.001996,0.369204,0.055767,0,262510680,0.369417
256,Sequential,radix-k 256,1,1,yes,no,97,0.209961,0,0,0.001178,0.000924,0.25077,0.040812,0,157405568,0.250984
256,Sequential,radix-k 256,1,1,yes,no,98,0.294752,0,0,0.00119,0.001821,0.349376,0.054627,0,253156064,0.34959
256,Sequential,radix-k 256,1,1,yes,no,99,0.327439,0,0,0.001156,0.002059,0.383099,0.055661,0,263953544,0.383309
256,Sequential,radix-k 256,1,1,yes,no,100,0.350702,0,0,0.001198,0.002044,0.407413,0.056712,0,244342248,0.407625
256,Sequential,radix-k 2,1,1,no,no,0,0.274869,0,0,0.001162,0.001928,0.44992,0.175054,0,502507424,0.450103
256,Sequential,radix-k 2,1,1,no,no,1,0.34445,0,0,0.001225,0.001947,0.439247,0.0948,0,484136448,0.43943
256,Sequential,radix-k 2,1,1,no,no,2,0.234758,0,0,0.001129,0.001864,0.340866,0.10611,0,489927072,0.341042
256,Sequential,radix-k 2,1,1,no,no,3,0.340113,0,0,0.001239,0.00183,0.439063,0.098954,0,468461456,0.439243
256,Sequential,radix-k 2,1,1,no,no,4,0.389386,0,0,0.001185,0.001874,0.491697,0.102316,0,510144264,0.491878
256,Sequential,radix-k 2,1,1,no,no,5,0.202204,0,0,0.001148,0.001773,0.293446,0.091242,0,488652792,0.293625
256,Sequential,radix-k 2,1,1,no,no,6,0.377917,0,0,0.001187,0.002113,0.474709,0.096792,0,517964200,0.474887
256,Sequential,radix-k 2,1,1,no,no,7,0.375824,0,0,0.001234,0.00174,0.48539,0.109571,0,520115120,0.485569
256,Sequential,radix-k 2,1,1,no,no,8,0.362644,0,0,0.001242,0.002397,0.457727,0.095086,0,465744848,0.457905
256,Sequential,radix-k 2,1,1,no,no,9,0.221544,0,0,0.001151,0.001774,0.318194,0.096654,0,479080592,0.318371
256,Sequential,radix-k 2,1,1,no,no,10,0.412283,0,0,0.001224,0.002365,0.525366,0.11309,0,518932080,0.525545
256,Sequential,radix-k 2,1,1,no,no,11,0.259011,0,0,0.001151,0.001824,0.351253,0.092246,0,489139408,0.35143
256,Sequential,radix-k 2,1,1,no,no,12,0.251506,0,0,0.001224,0.000934,0.336762,0.085263,0,446311288,0.336943
256,Sequential,radix-k 2,1,1,no,no,13,0.222468,0,0,0.001149,0.000489,0.299337,0.076876,0,399144992,0.299516
256,Sequential,radix-k 2,1,1,no,no,14,0.240593,0,0,0.001132,0.001832,0.341211,0.100621,0,520128704,0.341394
256,Sequential,radix-k 2,1,1,no,no,15,0.201299,0,0,0.001118,0.001803,0.287244,0.085947,0,452431312,0.287423
256,Sequential,radix-k 2,1,1,no,no,16,0.24504,0,0,0.001129,0.000239,0.314804,0.069765,0,393713768,0.314983
256,Sequential,radix-k 2,1,1,no,no,17,0.360614,0,0,0.00119,0.001875,0.464073,0.103462,0,538918256,0.464251
256,Sequential,radix-k 2,1,1,no,no,18,0.208606,0,0,0.001126,0.001773,0.289423,0.080822,0,430444856,0.289601
256,Sequential,radix-k 2,1,1,no,no,19,0.206618,0,0,0.001175,0.000624,0.281392,0.074779,0,351925128,0.281568
256,Sequential,radix-k 2,1,1,no,no,20,0.275608,0,0,0.001203,0.001647,0.372566,0.096962,0,503729048,0.372743
256,Sequential,radix-k 2,1,1,no,no,21,0.320972,0,0,0.001208,0.0014,0.413932,0.092967,0,523190904,0.414109
256,Sequential,radix-k 2,1,1,no,no,22,0.271069,0,0,0.001211,0.001723,0.366045,0.094984,0,483575584,0.366226
256,Sequential,radix-k 2,1,1,no,no,23,0.365127,0,0,0.001273,0.002259,0.467342,0.102219,0,485515504,0.467523
256,Sequential,radix-k 2,1,1,no,no,24,0.334321,0,0,0.001174,0.000496,0.41658,0.082263,0,418047504,0.41676
256,Sequential,radix-k 2,1,1,no,no,25,0.358436,0,0,0.001232,0.001968,0.453249,0.094818,0,489510224,0.453429
256,Sequential,radix-k 2,1,1,no,no,26,0.207915,0,0,0.001119,0.001959,0.29433,0.08642,0,396024328,0.29451
256,Sequential,radix-k 2,1,1,no,no,27,0.341331,0,0,0.001224,0.001253,0.442705,0.101379,0,497986448,0.44288
256,Sequential,radix-k 2,1,1,no,no,28,0.391043,0,0,0.001239,0.001208,0.483219,0.092181,0,466701056,0.483398
256,Sequential,radix-k 2,1,1,no,no,29,0.267877,0,0,0.001202,0.001105,0.359171,0.091298,0,506045312,0.359349
256,Sequential,radix-k 2,1,1,no,no,30,0.329012,0,0,0.001228,0.001598,0.432733,0.103728,0,541928608,0.43291
256,Sequential,radix-k 2,1,1,no,no,31,0.242944,0,0,0.001148,0.00208,0.332509,0.089572,0,432589024,0.332687
256,Sequential,radix-k 2,1,1,no,no,32,0.306983,0,0,0.001141,0.00192,0.40598,0.099,0,483626856,0.406159
256,Sequential,radix-k 2,1,1,no,no,33,0.280378,0,0,0.001235,0.00145,0.376755,0.096382,0,468155360,0.376934
256,Sequential,radix-k 2,1,1,no,no,34,0.281532,0,0,0.001216,0.001484,0.376214,0.094686,0,477695072,0.376392
256,Sequential,radix-k 2,1,1,no,no,35,0.268425,0,0,0.001245,0.001251,0.368064,0.099647,0,449749680,0.368244
256,Sequential,radix-k 2,1,1,no,no,36,0.255558,0,0,0.001191,0.000987,0.349139,0.093587,0,500416672,0.349318
256,Sequential,radix-k 2,1,1,no,no,37,0.366869,0,0,0.001227,0.001401,0.467233,0.100369,0,505685000,0.467411
256,Sequential,radix-k 2,1,1,no,no,38,0.241608,0,0,0.001133,0.001679,0.330209,0.088605,0,413835968,0.330388
256,Sequential,radix-k 2,1,1,no,no,39,0.246022,0,0,0.001141,0.001602,0.334803,0.088786,0,390498840,0.334982
256,Sequential,radix-k 2,1,1,no,no,40,0.242875,0,0,0.001195,0.001829,0.33434,0.091471,0,473990088,0.334519
256,Sequential,radix-k 2,1,1,no,no,41,0.195652,0,0,0.001128,0.000346,0.265565,0.069915,0,395278800,0.265742
256,Sequential,radix-k 2,1,1,no,no,42,0.232405,0,0,0.00112,0.00181,0.31461,0.082209,0,414703704,0.314786
256,Sequential,radix-k 2,1,1,no,no,43,0.267231,0,0,0.001207,0.001808,0.363527,0.096304,0,460433920,0.363706
256,Sequential,radix-k 2,1,1,no,no,44,0.286953,0,0,0.001195,0.001731,0.383843,0.096894,0,501413000,0.384022
256,Sequential,radix-k 2,1,1,no,no,45,0.361954,0,0,0.001223,0.002015,0.465813,0.103865,0,539033232,0.465993
256,Sequential,radix-k 2,1,1,no,no,46,0.385648,0,0,0.00121,0.002258,0.485045,0.099404,0,494267984,0.485225
256,Sequential,radix-k 2,1,1,no,no,47,0.301363,0,0,0.00113,0.001955,0.403573,0.102215,0,494279696,0.403751
256,Sequential,radix-k 2,1,1,no,no,48,0.385747,0,0,0.001259,0.00187,0.482401,0.096661,0,499156696,0.482582
256,Sequential,radix-k 2,1,1,no,no,49,0.29997,0,0,0.001221,0.001473,0.395465,0.095499,0,533694512,0.395643
256,Sequential,radix-k 2,1,1,no,no,50,0.240754,0,0,0.001222,0.001173,0.333244,0.092493,0,437585208,0.33342
256,Sequential,radix-k 2,1,1,no,no,51,0.262087,0,0,0.001193,0.001115,0.352097,0.090011,0,474348720,0.352276
256,Sequential,radix-k 2,1,1,no,no,52,0.243277,0,0,0.001127,0.001842,0.331481,0.08821,0,483757152,0.331658
256,Sequential,radix-k 2,1,1,no,no,53,0.266432,0,0,0.00119,0.001675,0.358926,0.092497,0,482235232,0.359105
256,Sequential,radix-k 2,1,1,no,no,54,0.208658,0,0,0.001116,0.001084,0.287533,0.07888,0,368967928,0.28771
256,Sequential,radix-k 2,1,1,no,no,55,0.321942,0,0,0.001229,0.002367,0.409441,0.087507,0,440036728,0.409621
256,Sequential,radix-k 2,1,1,no,no,56,0.305106,0,0,0.001229,0.001657,0.414472,0.10937,0,543795472,0.414652
256,Sequential,radix-k 2,1,1,no,no,57,0.348267,0,0,0.001259,0.002268,0.440929,0.092667,0,490135816,0.441108
256,Sequential,radix-k 2,1,1,no,no,58,0.431811,0,0,0.001226,0.001972,0.538823,0.10702,0,515820984,0.539002
256,Sequential,radix-k 2,1,1,no,no,59,0.240278,0,0,0.001129,0.000497,0.323014,0.08274,0,365456736,0.323193
256,Sequential,radix-k 2,1,1,no,no,60,0.294938,0,0,0.001134,0.001896,0.395448,0.100513,0,519948984,0.395626
256,Sequential,radix-k 2,1,1,no,no,61,0.336378,0,0,0.001233,0.001808,0.43534,0.098967,0,532900152,0.435519
256,Sequential,radix-k 2,1,1,no,no,62,0.338883,0,0,0.001224,0.001632,0.450964,0.112088,0,510872168,0.451144
256,Sequential,radix-k 2,1,1,no,no,63,0.403207,0,0,0.001252,0.001355,0.498681,0.095479,0,474184256,0.498859
256,Sequential,radix-k 2,1,1,no,no,64,0.219718,0,0,0.001117,0.001797,0.299981,0.080269,0,426797888,0.30016
256,Sequential,radix-k 2,1,1,no,no,65,0.292197,0,0,0.001178,0.001757,0.381029,0.08884,0,504939312,0.381211
256,Sequential,radix-k 2,1,1,no,no,66,0.195036,0,0,0.001186,0.000384,0.262424,0.067396,0,306740744,0.262602
256,Sequential,radix-k 2,1,1,no,no,67,0.308213,0,0,0.001156,0.002004,0.411188,0.10298,0,495654800,0.411366
256,Sequential,radix-k 2,1,1,no,no,68,0.231994,0,0,0.001222,0.000978,0.310479,0.078491,0,380164136,0.310659
256,Sequential,radix-k 2,1,1,no,no,69,0.338754,0,0,0.001195,0.0014,0.436386,0.097637,0,469645992,0.436564
256,Sequential,radix-k 2,1,1,no,no,70,0.351375,0,0,0.00122,0.001063,0.437005,0.085634,0,466862208,0.437184
256,Sequential,radix-k 2,1,1,no,no,71,0.237525,0,0,0.00113,0.001841,0.338966,0.101445,0,524445344,0.339145
256,Sequential,radix-k 2,1,1,no,no,72,0.27949,0,0,0.001138,0.001996,0.38109,0.101608,0,486420872,0.38127
256,Sequential,radix-k 2,1,1,no,no,73,0.22484,0,0,0.001145,0.00208,0.313148,0.088313,0,410818848,0.313327
256,Sequential,radix-k 2,1,1,no,no,74,0.401938,0,0,0.001225,0.00177,0.509577,0.107645,0,523788312,0.509756
256,Sequential,radix-k 2,1,1,no,no,75,0.302387,0,0,0.001269,0.001117,0.403782,0.101396,0,488176552,0.403962
256,Sequential,radix-k 2,1,1,no,no,76,0.382527,0,0,0.001274,0.001188,0.484458,0.101938,0,493883912,0.48464
256,Sequential,radix-k 2,1,1,no,no,77,0.194221,0,0,0.00118,0.000656,0.270977,0.076761,0,321587400,0.271157
256,Sequential,radix-k 2,1,1,no,no,78,0.278099,0,0,0.001201,0.001558,0.372649,0.094556,0,543654576,0.372827
256,Sequential,radix-k 2,1,1,no,no,79,0.292308,0,0,0.0012,0.001668,0.404161,0.111858,0,518809008,0.40434
256,Sequential,radix-k 2,1,1,no,no,80,0.403792,0,0,0.001263,0.001303,0.501836,0.098049,0,495532176,0.502016
256,Sequential,radix-k 2,1,1,no,no,81,0.381748,0,0,0.001212,0.00231,0.49625,0.114505,0,539309792,0.496429
256,Sequential,radix-k 2,1,1,no,no,82,0.272545,0,0,0.001212,0.001165,0.362704,0.090165,0,477881688,0.362884
256,Sequential,radix-k 2,1,1,no,no,83,0.257706,0,0,0.001242,0.001269,0.341457,0.083755,0,415281064,0.341635
256,Sequential,radix-k 2,1,1,no,no,84,0.322958,0,0,0.00116,0.001823,0.431523,0.10857,0,495671480,0.431703
256,Sequential,radix-k 2,1,1,no,no,85,0.331938,0,0,0.001218,0.001512,0.433256,0.101323,0,478726760,0.433436
256,Sequential,radix-k 2,1,1,no,no,86,0.29804,0,0,0.001208,0.001893,0.407974,0.109937,0,508149776,0.408153
256,Sequential,radix-k 2,1,1,no,no,87,0.310868,0,0,0.001169,0.001901,0.401376,0.090513,0,478230624,0.401554
256,Sequential,radix-k 2,1,1,no,no,88,0.20053,0,0,0.001185,0.000734,0.277682,0.077154,0,338215328,0.277861
256,Sequential,radix-k 2,1,1,no,no,89,0.395343,0,0,0.001244,0.001585,0.504792,0.109456,0,523870064,0.504973
256,Sequential,radix-k 2,1,1,no,no,90,0.353497,0,0,0.001191,0.002027,0.463168,0.109674,0,547165936,0.463345
256,Sequential,radix-k 2,1,1,no,no,91,0.33361,0,0,0.001213,0.001298,0.428077,0.094473,0,518373008,0.428257
256,Sequential,radix-k 2,1,1,no,no,92,0.258247,0,0,0.001228,0.000961,0.346679,0.088438,0,428000888,0.346857
256,Sequential,radix-k 2,1,1,no,no,93,0.288136,0,0,0.001233,0.001316,0.384289,0.096158,0,465806112,0.384467
256,Sequential,radix-k 2,1,1,no,no,94,0.358732,0,0,0.001157,0.002024,0.45823,0.099504,0,482978184,0.458406
256,Sequential,radix-k 2,1,1,no,no,95,0.200531,0,0,0.001122,0.001953,0.28632,0.085794,0,408339792,0.2865
256,Sequential,radix-k 2,1,1,no,no,96,0.313441,0,0,0.001138,0.001997,0.412656,0.099222,0,481820288,0.412839
256,Sequential,radix-k 2,1,1,no,no,97,0.209964,0,0,0.001178,0.00092,0.286517,0.076561,0,359861304,0.286698
256,Sequential,radix-k 2,1,1,no,no,98,0.294748,0,0,0.001189,0.001818,0.389362,0.094618,0,522220256,0.38954
256,Sequential,radix-k 2,1,1,no,no,99,0.327439,0,0,0.001155,0.002059,0.429202,0.101766,0,489177848,0.429379
256,Sequential,radix-k 2,1,1,no,no,100,0.350706,0,0,0.001197,0.002019,0.450377,0.099676,0,485909464,0.450557
256,Sequential,radix-k 4,1,1,no,no,0,0.274887,0,0,0.001166,0.001919,0.454062,0.179195,0,447660480,0.454247
256,Sequential,radix-k 4,1,1,no,no,1,0.344451,0,0,0.001227,0.001965,0.424111,0.079662,0,402824360,0.424301
256,Sequential,radix-k 4,1,1,no,no,2,0.234759,0,0,0.001129,0.001865,0.325541,0.090786,0,418839568,0.325721
256,Sequential,radix-k 4,1,1,no,no,3,0.340118,0,0,0.001239,0.001844,0.423215,0.083101,0,388726488,0.423399
256,Sequential,radix-k 4,1,1,no,no,4,0.389389,0,0,0.001187,0.001894,0.484596,0.095214,0,448056096,0.48478
256,Sequential,radix-k 4,1,1,no,no,5,0.202204,0,0,0.001148,0.00179,0.28075,0.078552,0,405015496,0.280936
256,Sequential,radix-k 4,1,1,no,no,6,0.377923,0,0,0.001187,0.002133,0.462632,0.084713,0,400042688,0.462816
256,Sequential,radix-k 4,1,1,no,no,7,0.375826,0,0,0.001234,0.001752,0.463104,0.087282,0,445938200,0.463285
256,Sequential,radix-k 4,1,1,no,no,8,0.362642,0,0,0.001242,0.0024,0.442755,0.080117,0,393566728,0.442942
256,Sequential,radix-k 4,1,1,no,no,9,0.221541,0,0,0.001151,0.001791,0.305031,0.083497,0,383280544,0.305215
256,Sequential,radix-k 4,1,1,no,no,10,0.412286,0,0,0.001224,0.002364,0.509455,0.097176,0,451717240,0.509639
256,Sequential,radix-k 4,1,1,no,no,11,0.259013,0,0,0.001151,0.001843,0.340905,0.081899,0,391350920,0.34109
256,Sequential,radix-k 4,1,1,no,no,12,0.251506,0,0,0.001224,0.000935,0.32167,0.070169,0,351534120,0.321853
256,Sequential,radix-k 4,1,1,no,no,13,0.222469,0,0,0.001149,0.000476,0.2899,0.067436,0,327871432,0.290083
256,Sequential,radix-k 4,1,1,no,no,14,0.240598,0,0,0.001133,0.001835,0.328209,0.087613,0,413168456,0.328397
256,Sequential,radix-k 4,1,1,no,no,15,0.201302,0,0,0.00112,0.001818,0.276909,0.075613,0,375432384,0.277094
256,Sequential,radix-k 4,1,1,no,no,16,0.245045,0,0,0.001128,0.000236,0.314047,0.069004,0,345348032,0.31423
256,Sequential,radix-k 4,1,1,no,no,17,0.36061,0,0,0.001192,0.001893,0.449064,0.088455,0,426530488,0.449246
256,Sequential,radix-k 4,1,1,no,no,18,0.208609,0,0,0.001126,0.001791,0.278384,0.06978,0,367099824,0.278566
256,Sequential,radix-k 4,1,1,no,no,19,0.206619,0,0,0.001174,0.00061,0.265224,0.058613,0,296185424,0.265407
256,Sequential,radix-k 4,1,1,no,no,20,0.275609,0,0,0.001204,0.001662,0.355699,0.080095,0,404879504,0.355884
256,Sequential,radix-k 4,1,1,no,no,21,0.320971,0,0,0.001209,0.001409,0.403472,0.08251,0,427875848,0.403654
256,Sequential,radix-k 4,1,1,no,no,22,0.27107,0,0,0.001211,0.001687,0.357059,0.085996,0,398740056,0.357243
256,Sequential,radix-k 4,1,1,no,no,23,0.365128,0,0,0.001273,0.00228,0.444178,0.079057,0,404028696,0.444361
256,Sequential,radix-k 4,1,1,no,no,24,0.334322,0,0,0.001173,0.000474,0.411859,0.077543,0,361418704,0.412044
256,Sequential,radix-k 4,1,1,no,no,25,0.358438,0,0,0.001232,0.001989,0.437918,0.079486,0,409511920,0.438102
256,Sequential,radix-k 4,1,1,no,no,26,0.207915,0,0,0.00112,0.001958,0.285367,0.077457,0,342791184,0.285551
256,Sequential,radix-k 4,1,1,no,no,27,0.341335,0,0,0.001225,0.001249,0.427619,0.086288,0,436757744,0.427802
256,Sequential,radix-k 4,1,1,no,no,28,0.391042,0,0,0.00124,0.00122,0.476559,0.08552,0,414430688,0.476741
256,Sequential,radix-k 4,1,1,no,no,29,0.26788,0,0,0.001203,0.001103,0.34609,0.078215,0,408121384,0.346272
256,Sequential,radix-k 4,1,1,no,no,30,0.329014,0,0,0.001229,0.001586,0.418441,0.089435,0,448975952,0.418623
256,Sequential,radix-k 4,1,1,no,no,31,0.242945,0,0,0.001151,0.002074,0.327138,0.084199,0,376165824,0.327321
256,Sequential,radix-k 4,1,1,no,no,32,0.30698,0,0,0.001141,0.00192,0.394894,0.087916,0,411748792,0.395077
256,Sequential,radix-k 4,1,1,no,no,33,0.280379,0,0,0.001235,0.001465,0.360924,0.080551,0,392532072,0.361105
256,Sequential,radix-k 4,1,1,no,no,34,0.281537,0,0,0.001217,0.001495,0.357387,0.075856,0,386305744,0.357568
256,Sequential,radix-k 4,1,1,no,no,35,0.268429,0,0,0.001246,0.001186,0.353409,0.084982,0,396381328,0.353593
256,Sequential,radix-k 4,1,1,no,no,36,0.25556,0,0,0.001192,0.000985,0.337139,0.081583,0,428041032,0.337322
256,Sequential,radix-k 4,1,1,no,no,37,0.366868,0,0,0.001227,0.001404,0.452903,0.086035,0,442302856,0.453086
256,Sequential,radix-k 4,1,1,no,no,38,0.241608,0,0,0.001134,0.001672,0.324881,0.083276,0,366229696,0.325067
256,Sequential,radix-k 4,1,1,no,no,39,0.246022,0,0,0.001143,0.00158,0.32583,0.07981,0,341391192,0.326012
256,Sequential,radix-k 4,1,1,no,no,40,0.242879,0,0,0.001195,0.001798,0.326975,0.084106,0,391926032,0.327159
256,Sequential,radix-k 4,1,1,no,no,41,0.195654,0,0,0.001128,0.00033,0.261869,0.06622,0,318131928,0.26205
256,Sequential,radix-k 4,1,1,no,no,42,0.232407,0,0,0.00112,0.001825,0.29813,0.065729,0,329875160,0.298314
256,Sequential,radix-k 4,1,1,no,no,43,0.267228,0,0,0.001209,0.001759,0.352821,0.085601,0,392996184,0.353006
256,Sequential,radix-k 4,1,1,no,no,44,0.28695,0,0,0.001195,0.001749,0.371194,0.084249,0,400942152,0.37138
256,Sequential,radix-k 4,1,1,no,no,45,0.361956,0,0,0.001223,0.002013,0.453021,0.091071,0,423503744,0.453205
256,Sequential,radix-k 4,1,1,no,no,46,0.385648,0,0,0.001209,0.002258,0.471696,0.086053,0,425285336,0.471878
256,Sequential,radix-k 4,1,1,no,no,47,0.301366,0,0,0.001132,0.001959,0.394672,0.093311,0,401870296,0.394856
256,Sequential,radix-k 4,1,1,no,no,48,0.385753,0,0,0.001258,0.001886,0.473464,0.087718,0,421690768,0.473646
256,Sequential,radix-k 4,1,1,no,no,49,0.29997,0,0,0.001221,0.001482,0.38407,0.084102,0,444806392,0.384253
256,Sequential,radix-k 4,1,1,no,no,50,0.240752,0,0,0.001222,0.001176,0.315466,0.074719,0,370386104,0.315647
256,Sequential,radix-k 4,1,1,no,no,51,0.262086,0,0,0.001194,0.001116,0.342252,0.08017,0,424611824,0.342434
256,Sequential,radix-k 4,1,1,no,no,52,0.24328,0,0,0.001127,0.001854,0.324463,0.081188,0,389994680,0.324647
256,Sequential,radix-k 4,1,1,no,no,53,0.266435,0,0,0.001192,0.00169,0.340747,0.074316,0,391116080,0.34093
256,Sequential,radix-k 4,1,1,no,no,54,0.208662,0,0,0.001117,0.001089,0.279142,0.070485,0,316475632,0.279323
256,Sequential,radix-k 4,1,1,no,no,55,0.321938,0,0,0.001229,0.002389,0.391411,0.06948,0,347950272,0.391593
256,Sequential,radix-k 4,1,1,no,no,56,0.305105,0,0,0.001229,0.001668,0.401121,0.096016,0,430332832,0.401306
256,Sequential,radix-k 4,1,1,no,no,57,0.348269,0,0,0.001259,0.00229,0.42365,0.075389,0,367316240,0.423834
256,Sequential,radix-k 4,1,1,no,no,58,0.43181,0,0,0.001227,0.001994,0.525579,0.093775,0,449078360,0.525762
256,Sequential,radix-k 4,1,1,no,no,59,0.240276,0,0,0.001132,0.000533,0.316108,0.075837,0,316827872,0.316292
256,Sequential,radix-k 4,1,1,no,no,60,0.294942,0,0,0.001134,0.001903,0.385342,0.090402,0,410329136,0.385523
256,Sequential,radix-k 4,1,1,no,no,61,0.336381,0,0,0.001234,0.001782,0.424159,0.087785,0,435556184,0.424342
256,Sequential,radix-k 4,1,1,no,no,62,0.338884,0,0,0.001225,0.001614,0.440426,0.101549,0,455623896,0.440611
256,Sequential,radix-k 4,1,1,no,no,63,0.403209,0,0,0.001252,0.001356,0.490249,0.087046,0,413172912,0.490433
256,Sequential,radix-k 4,1,1,no,no,64,0.219716,0,0,0.001118,0.001812,0.290645,0.070935,0,325539136,0.290829
256,Sequential,radix-k 4,1,1,no,no,65,0.292196,0,0,0.001177,0.001773,0.371145,0.078954,0,407959368,0.371327
256,Sequential,radix-k 4,1,1,no,no,66,0.195034,0,0,0.001187,0.000394,0.249947,0.054919,0,254684800,0.250127
256,Sequential,radix-k 4,1,1,no,no,67,0.30821,0,0,0.001156,0.001997,0.406079,0.097874,0,438448360,0.406262
256,Sequential,radix-k 4,1,1,no,no,68,0.231994,0,0,0.001221,0.000997,0.295641,0.063655,0,315018296,0.295825
256,Sequential,radix-k 4,1,1,no,no,69,0.338759,0,0,0.001197,0.001351,0.42936,0.090607,0,394784080,0.429543
256,Sequential,radix-k 4,1,1,no,no,70,0.351378,0,0,0.001221,0.00106,0.429211,0.077836,0,400737128,0.429394
256,Sequential,radix-k 4,1,1,no,no,71,0.237524,0,0,0.001131,0.001844,0.331838,0.094317,0,417911528,0.332022
256,Sequential,radix-k 4,1,1,no,no,72,0.279493,0,0,0.001139,0.001993,0.368711,0.089219,0,398930808,0.368895
256,Sequential,radix-k 4,1,1,no,no,73,0.224845,0,0,0.001147,0.002079,0.294315,0.069478,0,327335016,0.2945
256,Sequential,radix-k 4,1,1,no,no,74,0.401939,0,0,0.001225,0.001784,0.491132,0.089198,0,452839560,0.491315
256,Sequential,radix-k 4,1,1,no,no,75,0.302386,0,0,0.00127,0.001113,0.389161,0.086782,0,387443032,0.389345
256,Sequential,radix-k 4,1,1,no,no,76,0.38253,0,0,0.001275,0.001191,0.4712,0.088672,0,417410608,0.471385
256,Sequential,radix-k 4,1,1,no,no,77,0.194222,0,0,0.001183,0.000631,0.254881,0.060667,0,277737640,0.255066
256,Sequential,radix-k 4,1,1,no,no,78,0.278096,0,0,0.001201,0.001571,0.366414,0.088327,0,434300208,0.366597
256,Sequential,radix-k 4,1,1,no,no,79,0.292311,0,0,0.001201,0.001685,0.387717,0.095414,0,441638416,0.387902
256,Sequential,radix-k 4,1,1,no,no,80,0.403791,0,0,0.001263,0.001306,0.491118,0.087331,0,430381024,0.491302
256,Sequential,radix-k 4,1,1,no,no,81,0.381749,0,0,0.001214,0.002306,0.478261,0.096514,0,435698072,0.478446
256,Sequential,radix-k 4,1,1,no,no,82,0.272547,0,0,0.001212,0.001153,0.351656,0.079113,0,409029488,0.351839
256,Sequential,radix-k 4,1,1,no,no,83,0.257707,0,0,0.001242,0.001262,0.32446,0.066757,0,330803456,0.324642
256,Sequential,radix-k 4,1,1,no,no,84,0.322964,0,0,0.00116,0.001837,0.416451,0.093491,0,441814920,0.416636
256,Sequential,radix-k 4,1,1,no,no,85,0.331939,0,0,0.001219,0.001491,0.425419,0.093486,0,423298472,0.425605
256,Sequential,radix-k 4,1,1,no,no,86,0.298043,0,0,0.00121,0.001861,0.396197,0.09816,0,451889728,0.39638
256,Sequential,radix-k 4,1,1,no,no,87,0.310867,0,0,0.001169,0.001919,0.387991,0.07713,0,374247400,0.388175
256,Sequential,radix-k 4,1,1,no,no,88,0.200531,0,0,0.001187,0.000705,0.263919,0.063394,0,293367896,0.264102
256,Sequential,radix-k 4,1,1,no,no,89,0.395344,0,0,0.001243,0.001539,0.49025,0.094913,0,430590976,0.490432
256,Sequential,radix-k 4,1,1,no,no,90,0.353497,0,0,0.001191,0.00202,0.452966,0.099475,0,431281560,0.45315
256,Sequential,radix-k 4,1,1,no,no,91,0.333611,0,0,0.001213,0.001304,0.416499,0.082893,0,434197392,0.416682
256,Sequential,radix-k 4,1,1,no,no,92,0.258249,0,0,0.001227,0.00096,0.328897,0.070649,0,376048528,0.329079
256,Sequential,radix-k 4,1,1,no,no,93,0.288136,0,0,0.001233,0.00133,0.370535,0.082406,0,388787720,0.370719
256,Sequential,radix-k 4,1,1,no,no,94,0.358735,0,0,0.001157,0.00204,0.441922,0.083191,0,413042792,0.442101
256,Sequential,radix-k 4,1,1,no,no,95,0.20053,0,0,0.001123,0.001952,0.281352,0.080828,0,360638648,0.281538
256,Sequential,radix-k 4,1,1,no,no,96,0.313438,0,0,0.001138,0.001996,0.405085,0.09165,0,424203072,0.405268
256,Sequential,radix-k 4,1,1,no,no,97,0.209961,0,0,0.00118,0.000901,0.273931,0.063976,0,286385144,0.274116
256,Sequential,radix-k 4,1,1,no,no,98,0.294751,0,0,0.001189,0.001809,0.383815,0.089071,0,424177952,0.383999
256,Sequential,radix-k 4,1,1,no,no,99,0.32744,0,0,0.001157,0.002058,0.421521,0.094086,0,428008152,0.421703
256,Sequential,radix-k 4,1,1,no,no,100,0.350703,0,0,0.001198,0.002037,0.432969,0.082272,0,409039096,0.433155
256,Sequential,radix-k 8,1,1,no,no,0,0.274888,0,0,0.001165,0.00192,0.470138,0.195267,0,402175200,0.470321
256,Sequential,radix-k 8,1,1,no,no,1,0.34445,0,0,0.001225,0.001965,0.424933,0.080486,0,359477456,0.42512
256,Sequential,radix-k 8,1,1,no,no,2,0.234755,0,0,0.001129,0.001864,0.335378,0.100628,0,380692872,0.33556
